id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401628600101854001,401628600,4016286001,2,1,14:59,Stony Brook,Stonehill,0,0,75,1,10,9,Pass Reception,Malachi Marshall pass complete to Jasiah Williams for 9 yds to the STBK 34,1.252308359788624,2024-09-07T19:35:51.000Z
401628600101849907,401628600,4016286001,1,1,15:00,Stonehill,Stony Brook,0,0,65,0,0,0,Kickoff,Danny Hurley kickoff for 65 yds for a touchback,,2024-09-07T19:35:51.000Z
401628600101856201,401628600,4016286001,3,1,14:37,Stony Brook,Stonehill,0,0,66,2,1,5,Rush,Malachi Marshall run for 5 yds to the STBK 39 for a 1ST down,-0.0295692765321684,2024-09-07T19:35:51.000Z
401628600101858701,401628600,4016286001,4,1,14:12,Stony Brook,Stonehill,0,0,61,1,10,8,Pass Reception,Malachi Marshall pass complete to Cal Redman for 8 yds to the STBK 47,1.0249684172285607,2024-09-07T19:35:51.000Z
401628600101864601,401628600,4016286001,5,1,13:53,Stony Brook,Stonehill,0,0,53,2,2,30,Pass Reception,Malachi Marshall pass complete to RJ Lamarre for 30 yds to the STO 23 for a 1ST down,1.1660699411650768,2024-09-07T19:35:51.000Z
401628600101866201,401628600,4016286001,6,1,13:37,Stony Brook,Stonehill,0,0,23,1,10,6,Rush,Roland Dempster run for 6 yds to the STO 17,0.1912250505569165,2024-09-07T19:35:51.000Z
401628600101869301,401628600,4016286001,7,1,13:06,Stony Brook,Stonehill,7,0,17,2,4,17,Rushing Touchdown,Roland Dempster run for 17 yds for a TD (Enda Kirby KICK),2.472752627514312,2024-09-07T19:40:57.000Z
401628600101869303,401628600,4016286002,1,1,13:06,Stony Brook,Stonehill,7,0,65,0,0,9,Kickoff Return (Offense),"Spencer Biscoe kickoff for 62 yds , Kyree Drake return for 9 yds to the STO 12 Kyree Drake fumbled, recovered by STO return for no gain.",,2024-09-07T19:42:05.000Z
401628600101869801,401628600,4016286002,2,1,13:01,Stonehill,Stony Brook,0,7,88,1,10,-5,Penalty,"Stonehill Penalty, Delay Of Game (Kyree Drake) to the STO 7",,2024-09-07T19:44:30.000Z
401628600101884401,401628600,4016286002,6,1,11:55,Stonehill,Stony Brook,0,7,95,4,17,18,Punt,"Nick Tanzola punt for 43 yds , Jasiah Williams returns for 18 yds to the STO 30",,2024-09-07T19:35:51.000Z
401628600101874201,401628600,4016286002,3,1,12:57,Stonehill,Stony Brook,0,7,93,1,15,0,Pass Incompletion,Ashur Carraha pass incomplete,-0.1536062026417815,2024-09-07T19:44:44.000Z
