id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401643705101849905,401643705,4016437051,2,1,15:00,San José State,Air Force,0,0,75,1,10,4,Rush,Floyd Chalk IV run for 4 yds to the SJSU 29,-0.1142886249388964,2024-09-07T23:05:17.000Z
401643705101849906,401643705,4016437051,3,1,15:00,San José State,Air Force,0,0,71,2,6,3,Rush,Floyd Chalk IV run for 3 yds to the SJSU 32,-0.2748655161762548,2024-09-07T23:05:17.000Z
401643705101849907,401643705,4016437051,4,1,15:00,San José State,Air Force,0,0,68,3,3,20,Pass Reception,Emmett Brown pass complete to Nick Nash for 20 yds to the AFA 48 for a 1ST down,2.7806754245565157,2024-09-07T23:05:17.000Z
401643705101849908,401643705,4016437051,5,1,15:00,San José State,Air Force,0,0,48,1,10,0,Pass Incompletion,Emmett Brown pass incomplete,-1.0742999147475647,2024-09-07T23:05:17.000Z
401643705101849909,401643705,4016437051,6,1,15:00,San José State,Air Force,0,0,48,2,10,6,Pass Reception,Emmett Brown pass complete to Jackson Canaan for 6 yds to the AFA 42,0.3165383422092416,2024-09-07T23:05:17.000Z
401643705101884402,401643705,4016437051,8,1,11:55,San José State,Air Force,0,0,42,3,4,17,Pass Reception,Emmett Brown pass complete to Justin Lockhart for 17 yds to the AFA 25 for a 1ST down,1.7439110465522225,2024-09-07T23:10:42.000Z
401643705101884403,401643705,4016437051,9,1,11:55,San José State,Air Force,0,0,25,1,10,7,Rush,Floyd Chalk IV run for 7 yds to the AFA 18,0.3286472091407865,2024-09-07T23:10:42.000Z
401643705101849903,401643705,4016437051,1,1,15:00,Air Force,San José State,0,0,65,0,0,0,Kickoff,Reagan Tubbs kickoff for 65 yds for a touchback,,2024-09-07T23:05:17.000Z
401643705101884401,401643705,4016437051,7,1,11:55,San José State,Air Force,0,0,25,1,10,0,Timeout,"Timeout Air Force, clock 11:55",,2024-09-07T23:07:25.000Z
401643705101887601,401643705,4016437051,10,1,11:23,San José State,Air Force,7,0,18,2,3,18,Passing Touchdown,Emmett Brown pass complete to Nick Nash for 18 yds for a TD (Kyler Halvorsen KICK),2.371437153125271,2024-09-07T23:11:27.000Z
401643705101887603,401643705,4016437052,1,1,11:23,San José State,Air Force,7,0,65,0,0,0,Kickoff,Kyler Halvorsen kickoff for 65 yds for a touchback,,2024-09-07T23:15:52.000Z
401643705101905501,401643705,4016437052,5,1,9:44,Air Force,San José State,0,7,63,3,8,0,Timeout,"Timeout Air Force, clock 09:44",,2024-09-07T23:19:39.000Z
401643705101887605,401643705,4016437052,2,1,11:23,Air Force,San José State,0,7,75,1,10,7,Rush,Aiden Calvert run for 7 yds to the AFA 32,0.604642460086338,2024-09-07T23:15:52.000Z
