id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401628581101854403,,,,1,14:55,Wake Forest,North Carolina A&T,,,,1,10,,,,-0.43374920863139543,2024-08-29T23:03:08.000Z
401628581101854404,,,,1,14:55,Wake Forest,North Carolina A&T,,,,2,8,,,,-0.5152091850105345,2024-08-29T23:03:08.000Z
401628581101854405,,,,1,14:55,Wake Forest,North Carolina A&T,,,,3,9,,,,-0.17734118262685516,2024-08-29T23:03:08.000Z
401628581101865401,,,,1,13:45,Wake Forest,North Carolina A&T,,,,4,9,,,,,2024-08-29T23:05:28.000Z
401628581101854401,,,,1,14:55,North Carolina A&T,Wake Forest,,,,1,10,,,,,2024-08-29T23:03:08.000Z
401628581101865404,,,,1,13:45,North Carolina A&T,Wake Forest,,,,2,4,,,,-0.6545626180064668,2024-08-29T23:05:28.000Z
401628581101865403,,,,1,13:45,North Carolina A&T,Wake Forest,,,,1,10,,,,0.2714669258479434,2024-08-29T23:05:28.000Z
401628581101865405,,,,1,13:45,North Carolina A&T,Wake Forest,,,,3,4,,,,-0.3031229601980776,2024-08-29T23:05:28.000Z
401628581101874501,,,,1,12:54,North Carolina A&T,Wake Forest,,,,4,4,,,,,2024-08-29T23:08:02.000Z
401628581101874503,,,,1,12:54,Wake Forest,North Carolina A&T,,,,1,10,,,,1.304024453539409,2024-08-29T23:08:02.000Z
401628581101874504,,,,1,12:54,Wake Forest,North Carolina A&T,,,,1,10,,,,0.56437706709579,2024-08-29T23:08:02.000Z
401628581101874505,,,,1,12:54,Wake Forest,North Carolina A&T,,,,2,2,,,,-0.273226231925809,2024-08-29T23:08:02.000Z
401628581101874506,,,,1,12:54,Wake Forest,North Carolina A&T,,,,1,10,,,,0.484683318279764,2024-08-29T23:08:02.000Z
401628581101887401,,,,1,11:25,Wake Forest,North Carolina A&T,,,,1,7,,,,2.196754630327211,2024-08-29T23:13:12.000Z
401628581101888003,,,,1,11:19,North Carolina A&T,Wake Forest,,,,1,10,,,,-0.5142195293967999,2024-08-29T23:15:19.000Z
401628581101888004,,,,1,11:19,North Carolina A&T,Wake Forest,,,,2,9,,,,-0.15046102480943802,2024-08-29T23:15:19.000Z
401628581101888001,,,,1,11:19,Wake Forest,North Carolina A&T,,,,1,10,,,,,2024-08-29T23:15:19.000Z
401628581101888005,,,,1,11:19,North Carolina A&T,Wake Forest,,,,3,6,,,,-0.2651018088073833,2024-08-29T23:15:19.000Z
401628581101904201,,,,1,9:57,North Carolina A&T,Wake Forest,,,,4,6,,,,,2024-08-29T23:17:57.000Z
401628581101904203,,,,1,9:57,Wake Forest,North Carolina A&T,,,,1,10,,,,-0.4908856028320683,2024-08-29T23:17:57.000Z
401628581101904204,,,,1,9:57,Wake Forest,North Carolina A&T,,,,2,8,,,,-0.0919697972814859,2024-08-29T23:17:57.000Z
401628581101904205,,,,1,9:57,Wake Forest,North Carolina A&T,,,,3,4,,,,2.674158902214118,2024-08-29T23:17:57.000Z
401628581101904206,,,,1,9:57,Wake Forest,North Carolina A&T,,,,1,10,,,,-1.1143038065675126,2024-08-29T23:17:57.000Z
401628581101904207,,,,1,9:57,Wake Forest,North Carolina A&T,,,,2,10,,,,0.0744071295691082,2024-08-29T23:17:57.000Z
