id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401628448101849908,401628448,4016284481,1,1,15:00,North Carolina,Minnesota,0,0,65,0,0,0,Kickoff,Liam Boyd kickoff for 65 yds for a touchback,,2024-08-30T00:47:54.000Z
401628448101858401,401628448,4016284481,5,1,14:15,Minnesota,North Carolina,0,0,72,4,7,0,Punt,"Mark Crawford punt for 48 yds , Alijah Huzzie returns for no gain to the UNC 49",,2024-08-30T01:05:30.000Z
401628448101854001,401628448,4016284481,2,1,14:59,Minnesota,North Carolina,0,0,75,1,10,0,Pass Incompletion,Max Brosmer pass incomplete,-0.7029700220436519,2024-08-30T00:47:54.000Z
401628448101854801,401628448,4016284481,3,1,14:51,Minnesota,North Carolina,0,0,75,2,10,3,Rush,Daniel Jackson run for 3 yds to the MINN 28,-0.15222912011238687,2024-08-30T00:47:54.000Z
401628448101857901,401628448,4016284481,4,1,14:20,Minnesota,North Carolina,0,0,72,3,7,0,Pass Incompletion,Max Brosmer pass incomplete,-0.26587881160037785,2024-08-30T00:47:54.000Z
401628448101876301,401628448,4016284482,4,1,12:36,North Carolina,Minnesota,0,0,38,1,10,0,Timeout,"Timeout Minnesota, clock 12:36",,2024-08-30T01:08:25.000Z
401628448101859501,401628448,4016284482,1,1,14:04,North Carolina,Minnesota,0,0,51,1,10,3,Rush,Omarion Hampton run for 3 yds to the MINN 48,-0.395458128988178,2024-08-30T00:47:54.000Z
401628448101866501,401628448,4016284482,2,1,13:34,North Carolina,Minnesota,0,0,48,2,7,3,Pass Reception,Max Johnson pass complete to Omarion Hampton for 3 yds to the MINN 45,-0.412930764309829,2024-08-30T00:47:54.000Z
401628448101874601,401628448,4016284482,3,1,12:53,North Carolina,Minnesota,0,0,45,3,4,7,Pass Reception,Max Johnson pass complete to J.J. Jones for 7 yds to the MINN 38 for a 1ST down,1.637163448605758,2024-08-30T00:47:54.000Z
401628448101876501,401628448,4016284482,5,1,12:34,North Carolina,Minnesota,0,0,38,1,10,0,Pass Incompletion,Max Johnson pass incomplete,-0.7828922522763084,2024-08-30T00:47:54.000Z
401628448101877201,401628448,4016284482,6,1,12:27,North Carolina,Minnesota,0,0,38,2,10,6,Rush,Omarion Hampton run for 6 yds to the MINN 32,0.2534136514476764,2024-08-30T00:47:54.000Z
401628448101879401,401628448,4016284482,7,1,12:05,North Carolina,Minnesota,0,0,32,3,4,1,Rush,Omarion Hampton run for 1 yd to the MINN 31,-0.742280659519997,2024-08-30T00:47:54.000Z
401628448101887001,401628448,4016284482,8,1,11:29,North Carolina,Minnesota,0,0,31,4,3,0,Pass Incompletion,Max Johnson pass incomplete,-2.633648091066183,2024-08-30T00:47:54.000Z
401628448101908101,401628448,4016284483,4,1,9:18,Minnesota,North Carolina,0,0,61,4,2,0,Punt,"Mark Crawford punt for 58 yds, downed at the UNC 3",,2024-08-30T00:47:54.000Z
