id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401628579101849905,401628579,4016285791,2,1,15:00,Bryant,Delaware,0,0,75,1,10,0,Pass Incompletion,Jarrett Guest pass incomplete,-0.7029700220436519,2024-08-29T23:06:06.000Z
401628579101849906,401628579,4016285791,3,1,15:00,Bryant,Delaware,0,0,75,2,10,6,Rush,Fabrice Mukendi run for 6 yds to the BRY 31,0.16823773848787482,2024-08-29T23:06:06.000Z
401628579101849907,401628579,4016285791,4,1,15:00,Bryant,Delaware,0,0,69,3,4,0,Pass Incompletion,Jarrett Guest pass incomplete,-0.43770162015070735,2024-08-29T23:06:06.000Z
401628579101864401,401628579,4016285791,5,1,13:55,Bryant,Delaware,0,0,69,4,4,0,Punt,Sean O'Neill punt for 38 yds,,2024-08-29T23:08:04.000Z
401628579101849903,401628579,4016285791,1,1,15:00,Delaware,Bryant,0,0,65,0,0,0,Kickoff,Nate Reed kickoff for 65 yds for a touchback,,2024-08-29T23:06:06.000Z
401628579101877901,401628579,4016285792,5,1,12:20,Delaware,Bryant,0,0,67,4,8,0,Punt,"Josh Cupitt punt for 33 yds, fair catch by Landon Ruggieri at the BRY 34",,2024-08-29T23:11:38.000Z
401628579101864406,401628579,4016285792,4,1,13:55,Delaware,Bryant,0,0,62,4,3,-5,Penalty,"Delaware Penalty, False Start (-5 Yards) to the DEL 33",,2024-08-29T23:08:04.000Z
401628579101864403,401628579,4016285792,1,1,13:55,Delaware,Bryant,0,0,69,1,10,4,Pass Reception,Ryan O'Connor pass complete to JoJo Bermudez for 4 yds to the DEL 35,-0.1445206744011678,2024-08-29T23:08:04.000Z
401628579101864404,401628579,4016285792,2,1,13:55,Delaware,Bryant,0,0,65,2,6,4,Pass Reception,Ryan O'Connor pass complete to Caleb Fauria for 4 yds to the DEL 39,-0.1365320661346115,2024-08-29T23:08:04.000Z
401628579101864405,401628579,4016285792,3,1,13:55,Delaware,Bryant,0,0,61,3,2,-1,Rush,Marcus Yarns run for a loss of 1 yard to the DEL 38,-0.8970013381226671,2024-08-29T23:08:04.000Z
401628579101877903,401628579,4016285793,1,1,12:20,Bryant,Delaware,0,0,66,1,10,4,Rush,Fabrice Mukendi run for 4 yds to the BRY 38,-0.1564365612469736,2024-08-29T23:11:38.000Z
401628579101877904,401628579,4016285793,2,1,12:20,Bryant,Delaware,0,0,62,2,6,5,Pass Reception,Jarrett Guest pass complete to Landon Ruggieri for 5 yds to the BRY 43,0.1058306214920854,2024-08-29T23:11:38.000Z
401628579101877905,401628579,4016285793,3,1,12:20,Bryant,Delaware,0,0,57,3,1,3,Rush,Fabrice Mukendi run for 3 yds to the BRY 46 for a 1ST down,1.2024777917992944,2024-08-29T23:11:38.000Z
401628579101877906,401628579,4016285793,4,1,12:20,Bryant,Delaware,0,0,54,1,10,20,Pass Reception,Jarrett Guest pass complete to Gary Cooper for 20 yds to the DEL 34 for a 1ST down,1.248171376771538,2024-08-29T23:11:38.000Z
401628579101877907,401628579,4016285793,5,1,12:20,Bryant,Delaware,0,0,34,1,10,15,Rush,Fabrice Mukendi run for 15 yds to the DEL 19 for a 1ST down,0.332278532276147,2024-08-29T23:14:40.000Z
401628579101877908,401628579,4016285793,6,1,12:20,Bryant,Delaware,0,0,19,1,10,1,Rush,Fabrice Mukendi run for 1 yd to the DEL 18,-0.280938211620716,2024-08-29T23:14:40.000Z
401628579101877909,401628579,4016285793,7,1,12:20,Bryant,Delaware,0,0,18,2,9,10,Pass Reception,Jarrett Guest pass complete to Gary Cooper for 10 yds to the DEL 8 for a 1ST down,0.565786271558547,2024-08-29T23:14:40.000Z
401628579101877910,401628579,4016285793,8,1,12:20,Bryant,Delaware,0,0,8,1,8,0,Rush,Fabrice Mukendi run for no gain to the DEL 8,-0.357171386033373,2024-08-29T23:14:40.000Z
401628579101877911,401628579,4016285793,9,1,12:20,Bryant,Delaware,0,0,8,2,8,0,Pass Incompletion,Jarrett Guest pass incomplete,-0.26931522945819,2024-08-29T23:14:40.000Z
401628579101877912,401628579,4016285793,10,1,12:20,Bryant,Delaware,0,0,8,3,8,0,Pass Incompletion,Jarrett Guest pass incomplete,-0.354205173792517,2024-08-29T23:14:40.000Z
401628579101929901,401628579,4016285793,11,1,7:00,Bryant,Delaware,3,0,8,4,8,23,Field Goal Good,Bryce Soli 23 yd FG GOOD,,2024-08-29T23:18:53.000Z
401628579101934401,401628579,4016285794,1,1,6:55,Bryant,Delaware,3,0,65,0,0,22,Kickoff Return (Offense),"Lucas Bisazza kickoff for 65 yds , Mysonne Pollard return for 22 yds to the DEL 22",,2024-08-29T23:22:11.000Z
