id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401654605101854401,401654605,4016546052,14,1,14:55,Robert Morris,Edinboro University,0,0,65,1,10,23,Kickoff Return (Offense),"Jayson Jenkins kickoff for 64 yds , Ricky Gladden return for 23 yds to the EDI 24",,2024-09-07T22:17:37.000Z
401654605101849904,401654605,4016546052,1,1,15:00,Edinboro University,Robert Morris,0,0,76,1,10,0,Pass Incompletion,pass incomplete to Teagan Brown,-0.6723571521309859,2024-09-07T22:17:37.000Z
401654605101849905,401654605,4016546052,2,1,15:00,Edinboro University,Robert Morris,0,0,76,2,10,10,Pass Reception,Isaac Bernard pass complete to Gavin Ennis for 10 yds to the EDI 34 for a 1ST down,1.4812061058171624,2024-09-07T22:17:37.000Z
401654605101849906,401654605,4016546052,3,1,15:00,Edinboro University,Robert Morris,0,0,66,1,10,0,Rush,"Galuska,Gage rush right (Jacobs,Parker;Hibbitt,Devin).",-0.9864556271674072,2024-09-07T22:17:37.000Z
401654605101849907,401654605,4016546052,4,1,15:00,Edinboro University,Robert Morris,0,0,66,2,10,10,Pass Reception,Isaac Bernard pass complete to Evan Low for 10 yds to the EDI 44 for a 1ST down,1.9530422355177155,2024-09-07T22:17:37.000Z
401654605101849908,401654605,4016546052,5,1,15:00,Edinboro University,Robert Morris,0,0,56,1,10,3,Pass Reception,Isaac Bernard pass complete to Zidane Thomas for 3 yds to the EDI 47,-0.42807362159939,2024-09-07T22:17:37.000Z
401654605101849909,401654605,4016546052,6,1,15:00,Edinboro University,Robert Morris,0,0,53,2,7,11,Rush,Zidane Thomas run for 11 yds to the RMU 42 for a 1ST down,1.503320931406572,2024-09-07T22:17:37.000Z
401654605101849910,401654605,4016546052,7,1,15:00,Edinboro University,Robert Morris,0,0,42,1,10,6,Pass Reception,Isaac Bernard pass complete to Teagan Brown for 6 yds to the RMU 36,0.2799158523170034,2024-09-07T22:17:37.000Z
401654605101849911,401654605,4016546052,8,1,15:00,Edinboro University,Robert Morris,0,0,36,2,4,2,Rush,Zidane Thomas run for 2 yds to the RMU 34,-0.4894830983540784,2024-09-07T22:17:37.000Z
401654605101849912,401654605,4016546052,9,1,15:00,Edinboro University,Robert Morris,0,0,34,3,2,1,Rush,Teagan Brown run for 1 yd to the RMU 33,-0.7792897438908215,2024-09-07T22:17:37.000Z
