id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401628327101854401,,,,1,14:55,Missouri,Murray State,,,,1,10,,,,0.4234160459831616,2024-08-29T23:25:47.000Z
401628327101857101,,,,1,14:28,Missouri,Murray State,,,,1,10,,,,0.0790402371080084,2024-08-29T23:25:47.000Z
401628327101859801,,,,1,14:01,Missouri,Murray State,,,,2,5,,,,0.160182374685461,2024-08-29T23:25:47.000Z
401628327101866901,,,,1,13:30,Missouri,Murray State,,,,1,10,,,,-0.3882383440694163,2024-08-29T23:25:47.000Z
401628327101867401,,,,1,13:25,Missouri,Murray State,,,,2,10,,,,0.0431526443716223,2024-08-29T23:25:47.000Z
401628327101875701,,,,1,12:42,Missouri,Murray State,,,,3,5,,,,2.977382513493287,2024-08-29T23:25:47.000Z
401628327101849906,,,,1,15:00,Murray State,Missouri,,,,0,0,,,,,2024-08-29T23:25:47.000Z
401628327101875703,,,,1,12:42,Missouri,Murray State,,,,0,0,,,,,2024-08-30T00:07:22.000Z
401628327101875801,,,,1,12:41,Murray State,Missouri,,,,1,10,,,,0.604642460086338,2024-08-29T23:25:47.000Z
401628327101879901,,,,1,12:00,Murray State,Missouri,,,,2,3,,,,-1.139374743642115,2024-08-29T23:25:47.000Z
401628327101886901,,,,1,11:30,Murray State,Missouri,,,,3,4,,,,-0.1889480345575727,2024-08-29T23:25:47.000Z
401628327101889601,,,,1,11:03,Murray State,Missouri,,,,4,1,,,,-0.1985645621653287,2024-08-29T23:25:47.000Z
401628327101894102,,,,1,10:58,Missouri,Murray State,,,,1,10,,,,,2024-08-29T23:25:47.000Z
401628327101894801,,,,1,10:51,Missouri,Murray State,,,,1,10,,,,-0.024495891923003,2024-08-29T23:25:47.000Z
401628327101897801,,,,1,10:21,Missouri,Murray State,,,,2,6,,,,0.204705696914058,2024-08-29T23:25:47.000Z
401628327101905101,,,,1,9:48,Missouri,Murray State,,,,1,9,,,,2.424237823646468,2024-08-30T00:14:06.000Z
401628327101905001,,,,1,9:49,Missouri,Murray State,,,,0,0,,,,,2024-08-29T23:25:47.000Z
401628327101905801,,,,1,9:41,Murray State,Missouri,,,,1,10,,,,-7.9222448802786785,2024-08-30T00:19:26.000Z
401628327101905804,,,,1,9:41,Missouri,Murray State,,,,0,0,,,,,2024-08-30T00:19:26.000Z
401628327101905901,,,,1,9:40,Murray State,Missouri,,,,1,10,,,,-0.5874795431016855,2024-08-29T23:25:47.000Z
401628327101914401,,,,1,8:55,Murray State,Missouri,,,,2,9,,,,-0.40831395320271024,2024-08-29T23:25:47.000Z
401628327101918501,,,,1,8:14,Murray State,Missouri,,,,3,9,,,,1.8308316053343825,2024-08-29T23:25:47.000Z
401628327101927301,,,,1,7:26,Murray State,Missouri,,,,1,10,,,,-1.0146424556055624,2024-08-29T23:25:47.000Z
401628327101928001,,,,1,7:19,Murray State,Missouri,,,,2,10,,,,-0.5027038392730798,2024-08-29T23:25:47.000Z
401628327101937101,,,,1,6:28,Murray State,Missouri,,,,3,9,,,,-0.29834374374357164,2024-08-29T23:25:47.000Z
401628327101945801,,,,1,5:41,Murray State,Missouri,,,,4,8,,,,,2024-08-30T00:26:52.000Z
401628327101945901,,,,1,5:40,Missouri,Murray State,,,,1,10,,,,1.7694193150114044,2024-08-29T23:25:47.000Z
401628327101949601,,,,1,5:03,Missouri,Murray State,,,,1,10,,,,-1.1301991718133413,2024-08-29T23:25:47.000Z
401628327101954301,,,,1,4:56,Missouri,Murray State,,,,2,10,,,,2.1504916022042924,2024-08-29T23:25:47.000Z
401628327101957801,,,,1,4:21,Missouri,Murray State,,,,1,10,,,,0.364145558456141,2024-08-29T23:25:47.000Z
401628327101964401,,,,1,3:55,Missouri,Murray State,,,,1,10,,,,1.600907939925404,2024-08-29T23:25:47.000Z
401628327101966101,,,,1,3:38,Missouri,Murray State,,,,1,1,,,,0.938021275120443,2024-08-30T00:33:59.000Z
401628327101966301,,,,1,3:36,Murray State,Missouri,,,,1,10,,,,-0.5874795431016855,2024-08-29T23:25:47.000Z
401628327101974701,,,,1,2:52,Murray State,Missouri,,,,2,9,,,,-0.5082843145728022,2024-08-29T23:25:47.000Z
401628327101966103,,,,1,3:38,Missouri,Murray State,,,,0,0,,,,,2024-08-30T00:38:08.000Z
401628327101979401,,,,1,2:05,Murray State,Missouri,,,,3,11,,,,-0.1502431443084511,2024-08-29T23:25:47.000Z
401628327101987901,,,,1,1:20,Murray State,Missouri,,,,4,12,,,,,2024-08-30T00:41:04.000Z
401628327101996602,,,,1,0:00,Missouri,Murray State,,,,0,9,,,,,2024-08-29T23:25:47.000Z
401628327101988201,,,,1,1:17,Missouri,Murray State,,,,1,10,,,,-1.1387859939569847,2024-08-29T23:25:47.000Z
401628327101988801,,,,1,1:11,Missouri,Murray State,,,,2,10,,,,-0.654626056455303,2024-08-29T23:25:47.000Z
401628327101996601,,,,1,0:33,Missouri,Murray State,,,,3,9,,,,3.157488928638591,2024-08-29T23:25:47.000Z
401628327102849902,,,,2,15:00,Missouri,Murray State,,,,1,10,,,,0.480692338649353,2024-08-30T00:46:57.000Z
