id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401655624101854501,401655624,4016556241,1,1,14:54,Western Oregon,Idaho State,0,0,65,1,10,23,Kickoff,"Keaton Emmett kickoff for 63 yds , Keoua Kauhi II return for 23 yds to the IDST 25",,2024-09-07T22:41:25.000Z
401655624101854503,401655624,4016556241,2,1,14:54,Idaho State,Western Oregon,0,0,75,1,10,7,Rush,Keoua Kauhi II run for 7 yds to the IDST 32,0.604642460086338,2024-09-07T22:41:25.000Z
401655624101854504,401655624,4016556241,3,1,14:54,Idaho State,Western Oregon,0,0,68,2,3,5,Pass Reception,Kobe Tracy pass complete to Ian Duarte for 5 yds to the IDST 37 for a 1ST down,0.4226018660572333,2024-09-07T22:41:25.000Z
401655624101854505,401655624,4016556241,4,1,14:54,Idaho State,Western Oregon,0,0,63,1,10,22,Fumble Recovery (Own),"run for 22 yds to the IDST 15 fumbled, recovered by IDST Kobe Tracy",1.8099911676812308,2024-09-07T22:41:25.000Z
401655624101854506,401655624,4016556241,5,1,14:54,Idaho State,Western Oregon,0,0,85,2,32,1,Fumble Recovery (Own),"Keoua Kauhi II run for 1 yd to the IDST 16 Keoua Kauhi II fumbled, recovered by IDST Keoua Kauhi II",-0.01580858550225361,2024-09-07T22:41:25.000Z
401655624101854507,401655624,4016556241,6,1,14:54,Idaho State,Western Oregon,0,0,84,3,31,8,Pass Reception,Kobe Tracy pass complete to Ian Duarte for 8 yds to the IDST 24,0.01299732305738299,2024-09-07T22:41:25.000Z
401655624101885501,401655624,4016556241,7,1,11:44,Idaho State,Western Oregon,0,0,76,4,23,9,Punt,"Ross Bolger punt for 42 yds , Andrew Simpson returns for 9 yds to the WOR 43",,2024-09-07T22:41:25.000Z
401655624101885503,401655624,4016556242,1,1,11:44,Western Oregon,Idaho State,0,0,57,1,10,1,Rush,Dominique Loggins run for 1 yd to the WOR 42,-0.9288647615840891,2024-09-07T22:41:25.000Z
401655624101885504,401655624,4016556242,2,1,11:44,Western Oregon,Idaho State,0,0,58,2,11,1,Rush,Kainoa Jones run for 1 yd to the WOR 43,-0.6391754066432807,2024-09-07T22:41:25.000Z
401655624101885505,401655624,4016556242,3,1,11:44,Western Oregon,Idaho State,0,0,57,3,10,2,Rush,Dominique Loggins run for 2 yds to the WOR 45,-0.3222319215760168,2024-09-07T22:41:25.000Z
401655624101905101,401655624,4016556242,4,1,9:48,Western Oregon,Idaho State,0,0,55,4,8,0,Punt,"Kyle Babcock punt for 32 yds, fair catch by Aaron Blancas at the IDST 38",,2024-09-07T22:11:22.000Z
401655624101905104,401655624,4016556243,1,1,9:48,Idaho State,Western Oregon,0,0,62,1,10,8,Fumble Recovery (Own),"Keoua Kauhi II run for 8 yds to the IDST 46 Keoua Kauhi II fumbled, recovered by IDST Keoua Kauhi II",1.0316758541779354,2024-09-07T22:11:22.000Z
401655624101905105,401655624,4016556243,2,1,9:48,Idaho State,Western Oregon,0,0,54,2,2,13,Pass Reception,Kobe Tracy pass complete to Ian Duarte for 13 yds to the WOR 41 for a 1ST down,0.6808081606050358,2024-09-07T22:11:22.000Z
401655624101917001,401655624,4016556243,3,1,8:29,Idaho State,Western Oregon,7,0,41,1,10,41,Passing Touchdown,Kobe Tracy pass complete to Ian Duarte for 41 yds for a TD (Gabe Panikowski KICK),3.2405196258965194,2024-09-07T22:16:22.000Z
401655624101917003,401655624,4016556244,1,1,8:29,Idaho State,Western Oregon,7,0,65,1,10,0,Kickoff,Gabe Panikowski kickoff for 65 yds for a touchback,,2024-09-07T22:16:22.000Z
401655624101917005,401655624,4016556244,2,1,8:29,Western Oregon,Idaho State,0,7,75,1,10,11,Pass Reception,Kainoa Jones pass complete to Brenden Hodge for 11 yds to the WOR 36 for a 1ST down,0.9305625119459905,2024-09-07T22:16:22.000Z
401655624101917006,401655624,4016556244,3,1,8:29,Western Oregon,Idaho State,0,7,64,1,10,2,Rush,Kainoa Sayre run for 2 yds to the WOR 34,-0.6439997383019928,2024-09-07T22:16:22.000Z
401655624101917007,401655624,4016556244,4,1,8:29,Western Oregon,Idaho State,0,7,66,2,12,6,Rush,Kainoa Sayre run for 6 yds to the WOR 40,0.2003272535867513,2024-09-07T22:16:22.000Z
401655624101917008,401655624,4016556244,5,1,8:29,Western Oregon,Idaho State,0,7,60,3,6,-10,Penalty,"Western Oregon Penalty, Intentional Grounding (Kainoa Jones) to the WOR 30",,2024-09-07T22:16:22.000Z
401655624101936201,401655624,4016556244,6,1,6:37,Western Oregon,Idaho State,0,7,70,4,16,0,Punt,"Kyle Babcock punt for 29 yds, punt out-of-bounds at the IDST 41",,2024-09-07T22:23:49.000Z
401655624101936205,401655624,4016556245,3,1,6:37,Idaho State,Western Oregon,7,0,24,1,10,2,Rush,Donald Austin run for 2 yds to the WOR 26,-0.234690741470521,2024-09-07T22:23:49.000Z
401655624101936203,401655624,4016556245,1,1,6:37,Idaho State,Western Oregon,7,0,59,1,10,15,Pass Reception,Kobe Tracy pass complete to Jeff Weimer for 15 yds to the WOR 44 for a 1ST down,1.246129992288406,2024-09-07T22:23:49.000Z
401655624101936204,401655624,4016556245,2,1,6:37,Idaho State,Western Oregon,7,0,44,1,10,20,Pass Reception,Kobe Tracy pass complete to Christian Fredericksen for 20 yds to the WOR 24 for a 1ST down,0.7314444089030463,2024-09-07T22:23:49.000Z
401655624101936206,401655624,4016556245,4,1,6:37,Idaho State,Western Oregon,7,0,26,2,12,0,Pass Incompletion,Kobe Tracy pass incomplete,-0.6850795979408042,2024-09-07T22:23:49.000Z
401655624101936207,401655624,4016556245,5,1,6:37,Idaho State,Western Oregon,7,0,26,3,12,7,Pass Reception,Kobe Tracy pass complete to Ian Duarte for 7 yds to the WOR 19,0.367627032277408,2024-09-07T22:23:49.000Z
401655624101958901,401655624,4016556245,6,1,4:10,Idaho State,Western Oregon,10,0,19,4,5,36,Field Goal Good,Gabe Panikowski 36 yd FG GOOD,,2024-09-07T22:29:55.000Z
401655624101958906,401655624,4016556246,4,1,4:10,Western Oregon,Idaho State,0,10,69,3,4,0,Pass Incompletion,Jordan McCarty pass incomplete,-0.43770162015070735,2024-09-07T22:29:55.000Z
401655624101958902,401655624,4016556246,1,1,4:10,Idaho State,Western Oregon,10,0,65,1,10,0,Kickoff,Ross Bolger kickoff for 65 yds for a touchback,,2024-09-07T22:29:55.000Z
401655624101958904,401655624,4016556246,2,1,4:10,Western Oregon,Idaho State,0,10,75,1,10,4,Rush,Dominique Loggins run for 4 yds to the WOR 29,-0.1142886249388964,2024-09-07T22:29:55.000Z
401655624101958905,401655624,4016556246,3,1,4:10,Western Oregon,Idaho State,0,10,71,2,6,2,Rush,Dominique Loggins run for 2 yds to the WOR 31,-0.4204436586168807,2024-09-07T22:29:55.000Z
401655624101974701,401655624,4016556246,5,1,2:52,Western Oregon,Idaho State,0,10,69,4,4,5,Punt,"Kyle Babcock punt for 40 yds , Aaron Blancas returns for 5 yds to the IDST 34",,2024-09-07T22:41:25.000Z
401655624101974703,401655624,4016556247,1,1,2:52,Idaho State,Western Oregon,10,0,66,1,10,15,Pass Reception,Kobe Tracy pass complete to Ian Duarte for 15 yds to the IDST 49 for a 1ST down,1.4134021858366752,2024-09-07T22:41:25.000Z
401655624101974704,401655624,4016556247,2,1,2:52,Idaho State,Western Oregon,10,0,51,1,10,7,Rush,Dason Brooks run for 7 yds to the WOR 44,0.6049387793407243,2024-09-07T22:41:25.000Z
401655624101974705,401655624,4016556247,3,1,2:52,Idaho State,Western Oregon,10,0,44,2,3,15,Penalty,"No Huddle-Shotgun Tracy,Kobe pass complete short left to Duarte,Ian caught at WOU39, for 5 yards to the WOU39, End Of Play PENALTY WOU Roughing The Passer (Fuiava,David) 15 yards from WOU44 to WOU29, 1ST DOWN. NO PLAY.",,2024-09-07T22:41:25.000Z
401655624101974706,401655624,4016556247,4,1,2:52,Idaho State,Western Oregon,10,0,29,1,10,24,Pass Reception,Kobe Tracy pass complete to Ian Duarte for 24 yds to the WOR 5 for a 1ST down,0.904520344039238,2024-09-07T22:41:25.000Z
401655624101989901,401655624,4016556247,5,1,1:00,Idaho State,Western Oregon,17,0,5,1,5,5,Passing Touchdown,Kobe Tracy pass complete to Ian Duarte for 5 yds for a TD (Gabe Panikowski KICK),1.883780840558874,2024-09-07T22:39:49.000Z
401655624101999902,401655624,4016556248,4,1,0:00,Western Oregon,Idaho State,0,17,73,0,8,-3,End Period,End of 1st Quarter,,2024-09-07T22:41:25.000Z
401655624101989903,401655624,4016556248,1,1,1:00,Idaho State,Western Oregon,17,0,65,1,10,0,Kickoff,Mason Lindberg kickoff for 65 yds for a touchback,,2024-09-07T22:39:49.000Z
401655624101989905,401655624,4016556248,2,1,1:00,Western Oregon,Idaho State,0,17,75,1,10,2,Rush,Dominique Loggins run for 2 yds to the WOR 27,-0.45260367932203766,2024-09-07T22:39:49.000Z
401655624101999901,401655624,4016556248,3,1,0:00,Western Oregon,Idaho State,0,17,73,2,8,-3,Pass Reception,Jordan McCarty pass complete to Brenden Hodge for a loss of 3 yards to the WOR 24,-0.6431601783524501,2024-09-07T22:41:25.000Z
401655624102849902,401655624,4016556248,5,2,15:00,Western Oregon,Idaho State,0,17,76,3,11,0,Pass Incompletion,Jordan McCarty pass incomplete,-0.13329329160465786,2024-09-07T22:47:21.000Z
