id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401628605101849910,401628605,4016286051,3,1,15:00,Hampton,Virginia Union,0,0,70,1,10,4,Rush,Elijah Burris run for 4 yds to the HAMP 34,-0.1399034934597019,2024-09-07T22:05:56.000Z
401628605101849908,401628605,4016286051,2,1,15:00,Hampton,Virginia Union,0,0,80,1,10,10,Rush,Chris Zellous run for 10 yds to the HAMP 30 for a 1ST down,0.6932712767007594,2024-09-07T22:05:56.000Z
401628605101849905,401628605,4016286051,1,1,15:00,Virginia Union,Hampton,0,0,65,0,0,18,Kickoff Return (Offense),"Brady Myers kickoff for 63 yds , Brennan Ridley return for 18 yds to the HAMP 20",,2024-09-07T22:05:56.000Z
401628605101849913,401628605,4016286051,4,1,15:00,Hampton,Virginia Union,0,0,66,2,6,5,Pass Reception,Chris Zellous pass complete to Brennan Ridley for 5 yds to the HAMP 39,0.1000348562736503,2024-09-07T22:05:56.000Z
401628605101849915,401628605,4016286051,5,1,15:00,Hampton,Virginia Union,0,0,61,3,1,3,Rush,Elijah Burris run for 3 yds to the HAMP 42 for a 1ST down,1.1709519440510796,2024-09-07T22:05:56.000Z
401628605101849917,401628605,4016286051,6,1,15:00,Hampton,Virginia Union,0,0,58,1,10,4,Rush,Elijah Burris run for 4 yds to the HAMP 46,-0.1665264279012551,2024-09-07T22:05:56.000Z
401628605101849919,401628605,4016286051,7,1,15:00,Hampton,Virginia Union,0,0,54,2,6,0,Rush,Chris Zellous run for no gain to the HAMP 46,-1.1287444411219418,2024-09-07T22:09:12.000Z
401628605101849922,401628605,4016286051,8,1,15:00,Hampton,Virginia Union,0,0,54,3,6,5,Rush,Elijah Burris run for 5 yds to the VU 49,0.067008996457151,2024-09-07T22:09:12.000Z
401628605101849925,401628605,4016286051,9,1,15:00,Hampton,Virginia Union,0,0,49,4,1,2,Rush,Elijah Burris run for 2 yds to the VU 47 for a 1ST down,2.176762843338931,2024-09-07T22:09:12.000Z
401628605101849927,401628605,4016286051,10,1,15:00,Hampton,Virginia Union,0,0,47,1,10,4,Pass Reception,Chris Zellous pass complete to Brennan Ridley for 4 yds to the VU 43,-0.126781416396501,2024-09-07T22:12:54.000Z
401628605101849930,401628605,4016286051,11,1,15:00,Hampton,Virginia Union,0,0,43,2,6,3,Rush,Elijah Burris run for 3 yds to the VU 40,-0.3723174293795102,2024-09-07T22:09:12.000Z
