id,game_id,drive_id,play_number,period,clock,offense,defense,offense_score,defense_score,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa,wallclock
401628339101849908,401628339,4016283391,2,1,15:00,Tennessee Tech,Georgia,0,0,75,1,10,-4,Pass Reception,Jordyn Potts pass complete to Tremel Jones for a loss of 4 yards to the TNTC 21,-1.0163607520985618,2024-09-07T18:03:04.000Z
401628339101857801,401628339,4016283391,3,1,14:21,Tennessee Tech,Georgia,0,0,79,2,14,3,Rush,Jalen Mitchell run for 3 yds to the TNTC 24,-0.07940310557592589,2024-09-07T18:03:04.000Z
401628339101849905,401628339,4016283391,1,1,15:00,Georgia,Tennessee Tech,0,0,65,0,0,0,Kickoff,Peyton Woodring kickoff for 65 yds for a touchback,,2024-09-07T18:03:04.000Z
401628339101866801,401628339,4016283391,4,1,13:31,Tennessee Tech,Georgia,0,0,76,3,11,0,Timeout,"Timeout Tennessee Tech, clock 13:31",,2024-09-07T18:05:17.000Z
401628339101875001,401628339,4016283391,6,1,12:49,Tennessee Tech,Georgia,0,0,69,4,4,46,Punt,"Spencer Ashby punt for 37 yds , Anthony Evans III returns for 46 yds to the TNTC 22",,2024-09-07T18:03:04.000Z
401628339101866802,401628339,4016283391,5,1,13:31,Tennessee Tech,Georgia,0,0,76,3,11,7,Rush,Jalen Mitchell run for 7 yds to the TNTC 31,0.12332995396800328,2024-09-07T18:05:17.000Z
401628339101877201,401628339,4016283392,1,1,12:27,Georgia,Tennessee Tech,7,0,22,1,10,22,Passing Touchdown,Carson Beck pass complete to Dillon Bell for 22 yds for a TD (Peyton Woodring KICK),2.64762276664846,2024-09-07T18:10:36.000Z
401628339101896801,401628339,4016283393,5,1,10:31,Tennessee Tech,Georgia,0,7,74,4,9,7,Punt,"Spencer Ashby punt for 39 yds , Anthony Evans III returns for 7 yds to the UGA 42",,2024-09-07T18:03:04.000Z
401628339101877203,401628339,4016283393,1,1,12:27,Georgia,Tennessee Tech,7,0,65,0,0,0,Kickoff,Peyton Woodring kickoff for 60 yds,,2024-09-07T18:14:16.000Z
401628339101897803,401628339,4016283393,6,1,10:21,Georgia,Tennessee Tech,7,0,58,1,10,-10,Penalty,"(10:21) ETIENNE, Trevor rush up the middle for a gain of 5 yards to the UGA47 (PHILYAW, Omari), clock 10:15. PENALTY UGA Holding on RATLEDGE, Tate enforced 10 yards from the UGA42 to the UGA32 [SG]. NO PLAY (replay the down).",,2024-09-07T18:17:48.000Z
401628339101888901,401628339,4016283393,4,1,11:10,Tennessee Tech,Georgia,0,7,79,3,14,5,Rush,Kyron Cumby run for 5 yds to the TNTC 26,0.00888836656706805,2024-09-07T18:03:04.000Z
401628339101885301,401628339,4016283393,3,1,11:46,Tennessee Tech,Georgia,0,7,71,2,6,-8,Sack,Jordyn Potts sacked by KJ Bolden for a loss of 8 yards to the TNTC 21,-1.0791609202908834,2024-09-07T18:03:04.000Z
401628339101877501,401628339,4016283393,2,1,12:24,Tennessee Tech,Georgia,0,7,75,1,10,4,Rush,Jordan Yates run for 4 yds to the TNTC 29,-0.1142886249388964,2024-09-07T18:03:04.000Z
401628339101907401,401628339,4016283394,2,1,9:25,Georgia,Tennessee Tech,7,0,64,2,16,5,Pass Reception,Carson Beck pass complete to Arian Smith for 5 yds to the UGA 41,0.0304650946939171,2024-09-07T18:03:04.000Z
401628339101915101,401628339,4016283394,3,1,8:48,Georgia,Tennessee Tech,7,0,59,3,11,13,Pass Reception,Carson Beck pass complete to Oscar Delp for 13 yds to the TNTC 46 for a 1ST down,3.11363226957506,2024-09-07T18:03:04.000Z
401628339101899801,401628339,4016283394,1,1,10:01,Georgia,Tennessee Tech,7,0,68,1,20,4,Pass Reception,Carson Beck pass complete to Trevor Etienne for 4 yds to the UGA 36,-0.08699022333606884,2024-09-07T18:03:04.000Z
401628339101917301,401628339,4016283394,4,1,8:26,Georgia,Tennessee Tech,7,0,46,1,10,12,Pass Reception,Carson Beck pass complete to Dominic Lovett for 12 yds to the TNTC 34 for a 1ST down,0.6065612472207943,2024-09-07T18:03:04.000Z
401628339101919701,401628339,4016283394,5,1,8:02,Georgia,Tennessee Tech,7,0,34,1,10,14,Pass Reception,Carson Beck pass complete to Arian Smith for 14 yds to the TNTC 20 for a 1ST down,0.318798431881971,2024-09-07T18:03:04.000Z
401628339101927401,401628339,4016283394,6,1,7:25,Georgia,Tennessee Tech,7,0,20,1,10,14,Pass Reception,Carson Beck pass complete to Branson Robinson for 14 yds to the TNTC 6 for a 1ST down,0.565437957966422,2024-09-07T18:03:04.000Z
401628339101936201,401628339,4016283394,7,1,6:37,Georgia,Tennessee Tech,14,0,6,1,6,6,Passing Touchdown,Carson Beck pass complete to Colbie Young for 6 yds for a TD (Peyton Woodring KICK),2.052489771065277,2024-09-07T18:22:19.000Z
401628339101936203,401628339,4016283395,1,1,6:37,Georgia,Tennessee Tech,14,0,65,0,0,0,Kickoff,Peyton Woodring kickoff for 61 yds,,2024-09-07T18:23:04.000Z
401628339101956602,401628339,4016283395,5,1,4:33,Tennessee Tech,Georgia,0,14,67,3,12,11,Rush,Jordyn Potts run for 11 yds to the TNTC 44,0.7023888692185443,2024-09-07T18:29:20.000Z
401628339101956603,401628339,4016283395,6,1,4:33,Tennessee Tech,Georgia,0,14,56,4,1,4,Rush,Jay Parker run for 4 yds to the TNTC 48 for a 1ST down,2.3034724853957886,2024-09-07T18:29:20.000Z
401628339101956601,401628339,4016283395,4,1,4:33,Tennessee Tech,Georgia,0,14,56,4,1,0,Timeout,"Timeout Tennessee Tech, clock 04:33",,2024-09-07T18:29:20.000Z
401628339101936205,401628339,4016283395,2,1,6:37,Tennessee Tech,Georgia,0,14,65,1,10,5,Rush,Kyron Cumby run for 5 yds to the TNTC 40,0.1088137823196469,2024-09-07T18:23:04.000Z
401628339101936206,401628339,4016283395,3,1,6:37,Tennessee Tech,Georgia,0,14,60,2,5,-7,Sack,Jordyn Potts sacked by Christen Miller for a loss of 7 yards to the TNTC 33,-1.8800124149530761,2024-09-07T18:23:04.000Z
401628339101956604,401628339,4016283395,7,1,4:33,Tennessee Tech,Georgia,0,14,52,1,10,5,Rush,Obie Sanni run for 5 yds to the UGA 47,0.1045373160815773,2024-09-07T18:29:20.000Z
401628339101956605,401628339,4016283395,8,1,4:33,Tennessee Tech,Georgia,0,14,47,2,5,-1,Rush,Kyron Cumby run for a loss of 1 yard to the UGA 48,-1.4118959607918278,2024-09-07T18:29:20.000Z
401628339101977701,401628339,4016283395,9,1,2:22,Tennessee Tech,Georgia,0,14,48,3,6,-12,Fumble Recovery (Own),"Jordyn Potts run for a loss of 12 yards to the TNTC 40 Jordyn Potts fumbled, recovered by TNTC Jordyn Potts J. Potts return for 0 yds",-1.9263710295502845,2024-09-07T18:33:06.000Z
401628339101984701,401628339,4016283395,10,1,1:52,Tennessee Tech,Georgia,0,14,60,4,18,0,Punt,"Spencer Ashby punt for 40 yds , Anthony Evans III returns for no gain to the UGA 20",,2024-09-07T18:34:12.000Z
401628339101999902,401628339,4016283396,7,1,0:00,Georgia,Tennessee Tech,14,0,45,0,5,3,End Period,End of 1st Quarter,,2024-09-07T18:37:18.000Z
401628339102885401,401628339,4016283396,17,2,11:45,Georgia,Tennessee Tech,17,0,9,4,8,27,Field Goal Good,Peyton Woodring 27 yd FG GOOD,,2024-09-07T18:42:44.000Z
401628339101984703,401628339,4016283396,1,1,1:52,Georgia,Tennessee Tech,14,0,80,1,10,4,Rush,Trevor Etienne run for 4 yds to the UGA 24,-0.0884321258012219,2024-09-07T18:34:12.000Z
401628339101984704,401628339,4016283396,2,1,1:52,Georgia,Tennessee Tech,14,0,76,2,6,10,Pass Reception,Carson Beck pass complete to Trevor Etienne for 10 yds to the UGA 34 for a 1ST down,1.1377205316767105,2024-09-07T18:34:12.000Z
401628339101984705,401628339,4016283396,3,1,1:52,Georgia,Tennessee Tech,14,0,66,1,10,5,Pass Reception,Carson Beck pass complete to Dillon Bell for 5 yds to the UGA 39,0.1079221455143812,2024-09-07T18:34:12.000Z
401628339101984706,401628339,4016283396,4,1,1:52,Georgia,Tennessee Tech,14,0,61,2,5,11,Pass Reception,Carson Beck pass complete to Dominic Lovett for 11 yds to the 50 yard line for a 1ST down,1.38743531209386,2024-09-07T18:37:07.000Z
